x_p,y_p,x_c,y_c,dx_pixel,dy_pixel,sigma_x2,sigma_y2
9.068430899422946,11.145380246183317,12.21837314690327,5.646062911016226,-3.1499422474803236,5.499317335167091,19.456103713303083,20.37466895917091
11.282694608378456,12.629450754721388,11.295708332083878,12.66011916956935,-0.013013723705421754,-0.030668414847962566,23.229908746613695,35.352953051439094
12.21838314257893,5.646072301161749,9.068427424119113,11.145375779068614,3.1499557184598164,-5.499303477906865,19.45608087309999,20.37471307443709
9.068402264542026,11.14533785217804,12.218463397963188,5.64613966437883,-3.1500611334211612,5.49919818779921,19.455898944848556,20.37505308795657
9.068431378799621,11.145381322673343,12.218370975467966,5.646061871693434,-3.1499395966683448,5.499319450979908,19.456105699313508,20.374658115636663
7.94043416222403,7.806773370449378,7.915403397312284,7.7848073832568145,0.025030764911746495,0.02196598719256304,23.217995478498636,28.362512396120234
11.296443505964119,12.66183595861531,11.281972349149179,12.627733106269858,0.014471156814940045,0.03410285234545185,23.229936881116515,35.352933183359376
12.218354850940827,5.646049781856743,9.068435950520268,11.145389225889286,3.149918900420559,-5.499339444032542,19.456140746274755,20.374591574812268
12.218443501485211,5.646121718054782,9.068408890673393,11.145347037321107,3.1500346108118187,-5.499225319266325,19.455945915890865,20.374968313200505
12.218410823359461,5.646095782909715,9.068418664140452,11.145362722427175,3.1499921592190088,-5.49926693951746,19.45601686457482,20.3748296610689
9.068436176571188,11.145389447904426,12.218354325497721,5.646049169927506,-3.149918148926533,5.49934027797692,19.456143680995464,20.374590755314692
7.916673266576625,7.785916642891262,7.939179685742472,7.805667423381446,-0.022506419165846836,-0.01975078049018375,23.218017581466814,28.36256269926726
