star,a,b,sigma_x2,sigma_y2,x,y
GSC06325-00740,1429.2793590345025,4318.247089019453,2.808895396909996,3.258137667420994,295.38,323.04
GSC06325-02005,1672.9778113205928,4312.827842713681,1.937458658677098,2.88013339655471,534.71,650.74
GSC06325-00395,1121.4051675082242,4297.52644423332,3.863189639497845,4.209259769710404,28.942,321.63
GSC06325-02097,1383.5053099887984,4309.8068346678065,2.5924413777617916,2.799234656765175,146.57,510.95
GSC06325-02081,1202.013369612147,4293.95682865487,2.9685881496986726,3.3269064790665586,113.94,631.84
GSC06325-00461,1084.9923170251582,4318.486031765071,3.4366719710536393,4.142419709523037,318.89,82.131
N/A,1516.6278499865346,4350.3417000139525,2.1710420665131553,2.7440615791903373,636.87,555.8
GSC06325-01779,1387.7815196055471,4313.5180021237065,2.0468343071017663,3.036050926173099,591.68,805.88
N/A,978.3321060582177,4351.992209087964,4.18003174027346,3.993743752939725,1216.9,476.68
N/A,1353.8953172636316,4344.171469221768,2.341613697575169,2.741229284075724,833.21,626.83
N/A,1087.8249392810856,4350.533801960633,3.1818727111112968,3.5554892532017788,842.44,207.95
N/A,1031.5933041524052,4340.920760972247,3.1113029851454024,3.9265768677108293,610.55,132.99
N/A,1032.0480713905679,4347.788255068581,3.2000537522758465,3.3306659550747666,1130.1,761.39
N/A,1132.1934234649423,4282.336331439814,2.6647228401116188,3.337850581414194,162.77,963.92
N/A,1179.3857946074163,4276.595463919104,2.9285796259562598,2.8117453858913266,95.665,929.11
N/A,1038.6866918422818,4348.454816252626,3.292177747411002,3.4588376305762973,1034.5,435.71
N/A,850.6785068407797,4341.827765042566,3.184738860171404,4.41894179541416,796.07,85.47
N/A,941.5463169513087,4340.224706547217,3.115107426374221,3.962305910396336,941.94,288.49
N/A,889.6756102409702,4326.84223578727,3.948848136258773,3.7694732193658167,1205.0,786.32
GSC06325-00128,711.1822223783588,4342.409496632067,3.5330217533123505,6.111946624423641,647.27,67.05
N/A,1026.5413524132998,4324.182854575554,2.8136203394086885,3.1871123095394513,1068.2,808.02
N/A,924.3494416456756,4338.060765568052,3.4080161727760867,3.126028770198059,995.72,540.61
N/A,1178.7625653663301,4293.039488646982,2.0566833274535887,2.582508867751489,410.3,1007.3
N/A,995.8800968047639,4334.86026743648,2.8378941352234732,2.983917550672989,1069.2,750.75
N/A,926.7548078273433,4320.530794232422,2.477138122417923,3.079083956209675,438.99,423.22
N/A,1005.0987630361831,4303.051794239903,2.1615917177481174,2.781084662282616,478.8,808.77
N/A,671.2050243944819,4301.564941008663,3.8124330581788195,4.55653063221491,95.16,72.032
N/A,642.839820576608,4357.859567695319,4.298893696949353,4.192436397327066,1108.8,143.97
N/A,586.0893301567974,4305.814206579977,4.170176947859584,5.331918384951138,110.38,27.321
N/A,777.0757410824984,4262.910540742514,2.73983630039321,3.2076513728371103,176.13,665.68
N/A,861.6626143882369,4333.075571553584,3.1208711892924024,2.8141177682601985,985.41,657.77
N/A,895.6825861584474,4297.4222201799075,2.1667435242438917,2.912526153107726,330.99,726.11
N/A,862.8772365032443,4299.15681862763,2.0823951521053727,2.940712775144685,462.46,774.04
N/A,614.6771882904686,4351.259976703775,3.926455344677975,3.609226891733657,1008.8,149.56
N/A,685.9569054096827,4287.404547188014,3.1070871136904192,3.2269783788299975,74.504,484.79
N/A,592.6204008761109,4363.544615114363,3.9015084960632067,4.027859924389067,1164.0,378.95
N/A,804.7687820342071,4270.385564819553,2.521061691683487,2.8331156212104336,64.675,682.1
N/A,853.5735874712477,4310.245218166243,2.166682387627019,2.59595649251675,567.54,754.65
N/A,729.6282036217244,4286.472149364514,2.3353323359389444,2.7787680784296245,173.64,760.19
N/A,423.3675902712288,4315.219505927414,4.710512025113877,4.107147967219145,1240.3,952.7
N/A,650.9956047328894,4289.1775600276505,2.115360222460936,3.2834858739627593,296.64,929.85
N/A,635.6391069084191,4337.080410892215,2.8780078285051705,2.813054812079583,863.09,632.58
N/A,614.0341853974338,4341.8091564192155,2.2572022957986335,2.4240628961881816,732.08,596.34
N/A,482.7198450091389,4304.658322408128,3.3919873186275677,4.164617000740765,339.3,133.54
N/A,308.3636899143636,4348.933523290066,4.452296299597513,11.329238077998104,917.44,118.68
N/A,498.00245408738874,4313.985007580289,3.370834258493626,3.508377472814126,480.47,329.2
N/A,289.15068870038056,4343.084310079887,5.371467017531471,10.721863242188729,1188.0,494.34
N/A,524.9294358939381,4298.880845571209,3.0403120071602707,3.5294880806923623,312.68,274.12
N/A,412.98879963102337,4369.447329562767,4.455351851411678,4.067037046100462,1177.8,81.277
N/A,455.36459242439656,4350.111535467904,3.5450208433311,3.3802878904562834,1052.2,405.09
N/A,488.52475918784353,4333.084129584969,3.2396152452064215,3.1404845564726442,1046.0,728.1
N/A,564.4785690280853,4335.89765469683,2.617928329152011,3.101100619908536,381.02,402.37
N/A,345.63204834172467,4351.076563012916,4.919842097667479,4.401751633038694,1058.0,194.98
N/A,370.84075716523716,4284.396996237167,2.9043166600399166,4.702059799787868,93.008,281.09
N/A,482.8648371726191,4316.422302201863,2.9822962717598305,3.5500847233484754,428.86,174.76
N/A,512.300070300054,4293.144565123572,2.4965638913989063,2.9776505149850268,515.19,908.24
N/A,548.459428051425,4279.423859448085,2.331460806954762,3.1254762246153938,224.86,810.37
N/A,505.91657912734803,4336.920390629511,2.4026275592807314,3.6344902533160286,636.74,360.98
N/A,650.362789567819,4302.52423817524,1.5994301669740147,2.586873873828067,642.53,942.16
N/A,367.2963101180966,4297.442001070609,2.9667271533375676,4.157110109062125,71.463,209.02
N/A,400.5973147159253,4304.560721502115,3.4879971279979247,3.6604079163563275,1011.6,987.51
N/A,518.9178508307881,4293.3517349075655,2.2778662285483144,2.9126638531998115,407.8,804.45
N/A,435.6269307482853,4297.25140360563,2.9327700676683155,3.166642404774528,279.34,546.13
N/A,377.26032180015324,4303.7113203011995,3.1020801246667666,2.9164931808880517,966.86,916.77
N/A,321.14538162159045,4335.405054506196,2.876141683503631,4.893636462354012,716.75,122.06
N/A,514.6139849914746,4338.456366558458,1.4906756084948274,3.2129542344508466,566.26,568.26
N/A,362.00481202525805,4318.456069526698,3.303059185115362,4.697442159174307,373.14,39.949
N/A,371.3439342835525,4345.8719934872315,2.7220048373318897,3.7466490728007096,925.89,420.84
N/A,428.0997698477522,4283.5753633360355,2.67943618732594,2.7052402729423255,129.51,745.84
N/A,346.9866961709949,4363.17364933431,3.771120912464682,3.949698892363271,1194.0,179.66
N/A,340.105266703777,4282.794863901685,2.1743158428457736,4.8095054637400985,205.03,723.42
N/A,312.10221979631905,4328.6461972312945,3.002281804584114,3.480379133857975,582.29,297.44
N/A,341.174725564571,4335.324898314265,2.431252231274184,2.774926865272711,739.63,312.99
N/A,418.1691687945189,4337.25097278606,2.2596636949816062,3.499319367673227,802.63,493.34
N/A,422.1355325403962,4293.230139847114,2.044251230251686,2.407379415909201,453.88,950.51
N/A,328.66650108484475,4320.5994796665755,2.8954084903884216,4.553018514007358,354.18,112.78
N/A,341.6062693965668,4275.680632057442,2.962164400314076,4.057666119987907,39.299,906.98
N/A,318.06861097753466,4306.210438843927,2.496639549080333,3.2699892697787614,492.94,638.16
N/A,327.06321831096886,4337.499913768656,2.432216252429639,3.730081783099896,621.12,68.125
N/A,329.7758224539171,4332.092341495134,1.8702827787675602,3.3805102305988406,788.51,618.8
N/A,298.6803387180574,4281.920708860911,2.774576345326351,2.996020190644563,57.132,423.21
N/A,408.25177791521304,4344.799956417729,2.0815797071293436,2.8860119277106966,875.0,503.06
N/A,361.5775210233769,4322.211331638683,2.011763692482699,2.811173053284899,423.05,457.63
N/A,287.5053724959915,4284.915292848596,2.2491996424869884,2.94213702757864,112.11,477.76
N/A,364.0127827078457,4324.476917155916,2.0471266849682515,1.6468250089054295,412.47,267.19
N/A,304.233191883613,4302.259132394468,2.767157239419512,2.5836770274531338,78.84,173.91
N/A,296.66479009138845,4314.170014612108,1.5086096984112423,2.1355734458703273,625.7,751.78
N/A,351.8567060219847,4316.366481739811,1.795973312621592,1.9833640242798756,391.58,566.9
N/A,299.8055161709488,4318.232215840703,1.598545684706955,3.6108367527732015,405.63,188.63
N/A,279.44277671967393,4308.5878862706495,1.9249652981505168,2.2425669564025514,914.98,881.5
N/A,322.8282421500212,4326.746198043165,1.4340150363176705,2.0602830955829066,470.61,421.41
