star,a,b,sigma_x2,sigma_y2,x,y
GSC06325-00737,4645.414456968971,1389.0281157894813,1.9881617982599005,2.6601358180026566,589.99,392.1
N/A,755.0874709362931,1377.2921873750215,4.380248830016306,4.5605694744976,1253.2,55.908
GSC06325-01779,1229.78186349502,1363.655853660836,2.1467513140453436,2.7157417207824612,862.5,978.22
N/A,853.8130164344432,1368.1427208841649,2.8535560383821688,3.212839212983146,900.39,144.65
N/A,673.1708888510492,1371.8905759457841,3.5272940622741773,3.899391196465976,1067.6,74.993
N/A,628.4951948452392,1365.5500248022593,3.4491535325214433,3.158340267670436,1255.1,829.94
N/A,946.0106586735388,1360.3327433498696,1.698502147555888,2.2777254955377324,336.71,855.29
N/A,628.3354171107528,1363.4863772149233,2.4764873164353975,3.242193719994254,519.01,71.605
N/A,416.0847636746265,1366.3565435958096,2.048689217765584,2.957176930134179,644.18,214.4
N/A,522.1691741487201,1366.169402297524,1.9385511716326755,2.189003764414971,837.09,741.26
N/A,272.48487780296665,1363.0639724234438,2.1522408133350415,2.657370373298181,967.4,657.14
N/A,234.24879576562495,1357.922947690213,2.273263631408865,4.083492382003942,298.27,315.77
N/A,313.3746701065269,1358.349056506773,1.6147595778328763,2.2222011354966993,411.96,737.89
N/A,330.74159922359985,1358.6623819443282,1.8802156472510367,2.327739831164638,125.61,656.4
N/A,169.29464117344554,1361.6383629172008,2.531437735314525,3.9893188280980034,1027.2,624.88
N/A,217.15738096298827,1367.2950938470522,1.9824620690671808,2.3278131926308903,501.94,303.87
N/A,200.880996127781,1363.5285233265574,1.7904231675709272,2.5221680204662142,682.34,833.12
N/A,136.54568833811018,1355.235798873433,2.453695222076321,2.5866552779508196,209.67,16.257
N/A,246.46119198793843,1359.6302614808358,1.2606319087812756,2.2462212060733875,419.67,614.71
N/A,195.8125688119712,1360.0928477532095,2.1596448386246023,2.168273779883045,920.81,630.05
N/A,165.18242118077694,1362.9927818327371,3.1734478082587105,2.6296681647494355,1186.9,515.6
N/A,155.11972802477126,1360.4478952342974,2.5915417434634818,1.6694776209766198,1194.8,827.19
N/A,142.97016004194182,1357.1554779957112,2.1251870021619563,2.020518966752892,168.5,196.11
N/A,124.94318695626362,1366.3589838438652,1.663714657362258,2.6568159974683483,733.72,667.05
N/A,130.30794793535202,1362.2966054748013,1.775566267335574,2.5101100555791755,574.57,625.15
N/A,147.14209704575472,1367.8072060066697,1.3458679568094891,2.0315649528255992,735.4,271.83
