name,x,y,mag,counts
N/A,2334.6,1435.6,N/A,N/A
N/A,3976.0,1439.9,N/A,N/A
N/A,2437.5,1446.7,N/A,N/A
N/A,5018.6,1458.9,N/A,N/A
N/A,2855.4,1482.9,N/A,N/A
N/A,4290.4,1481.9,N/A,N/A
N/A,1813.4,1483.8,N/A,N/A
N/A,2803.3,1492.2,N/A,N/A
N/A,4227.5,1492.1,N/A,N/A
N/A,4586.1,1493.0,N/A,N/A
N/A,1169.6,1503.1,N/A,N/A
N/A,3125.4,1509.6,N/A,N/A
N/A,3501.2,1511.3,N/A,N/A
N/A,164.7,1533.0,N/A,N/A
N/A,3350.7,1532.3,N/A,N/A
N/A,4342.4,1543.4,N/A,N/A
N/A,3610.7,1551.8,N/A,N/A
N/A,3481.7,1554.8,N/A,N/A
N/A,4382.2,1559.2,N/A,N/A
N/A,726.14,1570.4,N/A,N/A
N/A,381.13,1578.2,N/A,N/A
N/A,1187.2,1578.4,N/A,N/A
N/A,4423.4,1584.1,N/A,N/A
N/A,394.1,1588.9,N/A,N/A
N/A,2947.2,1597.6,N/A,N/A
N/A,3985.7,1605.6,N/A,N/A
N/A,664.22,1607.9,N/A,N/A
N/A,4139.3,1614.7,N/A,N/A
N/A,3308.4,1635.0,N/A,N/A
N/A,3284.5,1639.3,N/A,N/A
N/A,2787.3,1655.3,N/A,N/A
N/A,1117.1,1679.9,N/A,N/A
N/A,3901.9,1696.1,N/A,N/A
N/A,2049.0,1697.8,N/A,N/A
N/A,72.051,1721.1,N/A,N/A
N/A,3278.5,1727.1,N/A,N/A
N/A,4260.0,1730.1,N/A,N/A
N/A,723.71,1730.2,N/A,N/A
N/A,3628.2,1742.1,N/A,N/A
N/A,443.33,1752.4,N/A,N/A
N/A,2797.1,1751.5,N/A,N/A
N/A,2191.5,1773.6,N/A,N/A
N/A,2368.1,1772.9,N/A,N/A
N/A,1993.1,1793.4,N/A,N/A
N/A,1775.3,1797.5,N/A,N/A
N/A,749.44,1800.2,N/A,N/A
N/A,831.85,1800.6,N/A,N/A
N/A,1765.4,1828.7,N/A,N/A
N/A,1704.5,1837.6,N/A,N/A
N/A,4142.6,1861.8,N/A,N/A
N/A,4852.8,1861.3,N/A,N/A
N/A,2591.9,1871.5,N/A,N/A
N/A,4651.1,1875.2,N/A,N/A
N/A,640.2,1882.1,N/A,N/A
N/A,2014.2,1884.4,N/A,N/A
N/A,2835.3,1894.6,N/A,N/A
N/A,3728.5,1898.7,N/A,N/A
N/A,4563.8,1903.7,N/A,N/A
N/A,4240.4,1910.2,N/A,N/A
N/A,3040.2,1916.8,N/A,N/A
N/A,2269.4,1919.8,N/A,N/A
N/A,2975.0,1919.4,N/A,N/A
N/A,2135.8,1927.1,N/A,N/A
N/A,3173.5,1930.4,N/A,N/A
N/A,4260.3,1932.0,N/A,N/A
N/A,2243.1,1944.1,N/A,N/A
N/A,3240.4,1943.5,N/A,N/A
N/A,3754.0,1952.5,N/A,N/A
N/A,1958.8,1975.3,N/A,N/A
N/A,1224.5,1980.1,N/A,N/A
N/A,4780.3,1994.1,N/A,N/A
N/A,1476.0,1998.8,N/A,N/A
N/A,4723.6,2001.9,N/A,N/A
N/A,3029.5,2002.4,N/A,N/A
N/A,2640.0,2006.8,N/A,N/A
N/A,1140.8,2014.0,N/A,N/A
N/A,1824.6,2013.6,N/A,N/A
N/A,1514.3,2021.2,N/A,N/A
N/A,3635.0,2022.9,N/A,N/A
N/A,3935.3,2022.5,N/A,N/A
N/A,3891.1,2051.2,N/A,N/A
N/A,4076.5,2052.5,N/A,N/A
N/A,4374.7,2052.2,N/A,N/A
N/A,1752.3,2054.8,N/A,N/A
N/A,1077.0,2059.9,N/A,N/A
N/A,3252.6,2066.3,N/A,N/A
N/A,3535.2,2071.7,N/A,N/A
N/A,3418.2,2073.8,N/A,N/A
N/A,3148.4,2074.8,N/A,N/A
N/A,3197.2,2077.8,N/A,N/A
N/A,3972.7,2077.3,N/A,N/A
N/A,1367.5,2079.8,N/A,N/A
N/A,3079.1,2084.1,N/A,N/A
N/A,4049.8,2085.6,N/A,N/A
N/A,1488.2,2091.8,N/A,N/A
N/A,2246.8,2091.5,N/A,N/A
N/A,2585.5,2094.3,N/A,N/A
N/A,1375.0,2109.2,N/A,N/A
N/A,3228.4,2109.6,N/A,N/A
N/A,4696.0,2109.5,N/A,N/A
N/A,556.55,2111.3,N/A,N/A
N/A,4136.6,2114.3,N/A,N/A
N/A,287.23,2116.2,N/A,N/A
N/A,2142.9,2117.4,N/A,N/A
N/A,1235.1,2118.8,N/A,N/A
N/A,3581.2,2119.0,N/A,N/A
N/A,3733.2,2126.1,N/A,N/A
N/A,4003.9,2128.6,N/A,N/A
N/A,1631.4,2139.1,N/A,N/A
N/A,554.57,2141.3,N/A,N/A
N/A,3225.6,2144.0,N/A,N/A
N/A,3711.1,2151.3,N/A,N/A
N/A,4515.9,2154.9,N/A,N/A
N/A,3034.1,2156.9,N/A,N/A
N/A,3226.9,2157.1,N/A,N/A
N/A,2734.7,2189.7,N/A,N/A
N/A,169.27,2207.5,N/A,N/A
N/A,2077.2,2222.8,N/A,N/A
N/A,1074.2,2226.3,N/A,N/A
