name,x,y,mag,counts
N/A,2457.4,1128.8,N/A,N/A
N/A,3480.6,1151.3,N/A,N/A
N/A,3227.7,1165.3,N/A,N/A
N/A,538.38,1175.4,N/A,N/A
N/A,3180.2,1178.2,N/A,N/A
N/A,4263.1,1179.0,N/A,N/A
N/A,280.03,1203.2,N/A,N/A
N/A,1424.6,1207.8,N/A,N/A
N/A,2525.3,1208.1,N/A,N/A
N/A,3548.6,1212.1,N/A,N/A
N/A,648.04,1215.5,N/A,N/A
N/A,2106.6,1215.0,N/A,N/A
N/A,4461.9,1215.9,N/A,N/A
N/A,810.58,1216.6,N/A,N/A
N/A,2485.7,1231.6,N/A,N/A
N/A,2809.2,1235.1,N/A,N/A
N/A,2484.9,1236.9,N/A,N/A
N/A,2066.6,1245.4,N/A,N/A
N/A,4722.1,1256.4,N/A,N/A
N/A,555.04,1268.7,N/A,N/A
N/A,3102.6,1267.4,N/A,N/A
N/A,2318.5,1278.4,N/A,N/A
N/A,4797.9,1293.1,N/A,N/A
N/A,2707.9,1296.8,N/A,N/A
N/A,2182.3,1314.4,N/A,N/A
N/A,2637.9,1318.7,N/A,N/A
N/A,4115.5,1321.1,N/A,N/A
N/A,2864.4,1326.9,N/A,N/A
N/A,2919.5,1349.3,N/A,N/A
N/A,3094.2,1353.6,N/A,N/A
N/A,4592.3,1364.0,N/A,N/A
N/A,1548.8,1366.8,N/A,N/A
N/A,4823.8,1368.1,N/A,N/A
N/A,4419.6,1369.4,N/A,N/A
N/A,4234.8,1371.4,N/A,N/A
N/A,4820.3,1372.6,N/A,N/A
N/A,386.45,1387.9,N/A,N/A
N/A,3398.6,1389.0,N/A,N/A
N/A,1780.4,1389.0,N/A,N/A
N/A,338.21,1389.7,N/A,N/A
N/A,3691.7,1398.5,N/A,N/A
N/A,3934.9,1408.6,N/A,N/A
N/A,289.23,1409.6,N/A,N/A
N/A,3527.9,1422.8,N/A,N/A
N/A,4929.6,1428.5,N/A,N/A
N/A,2336.4,1440.4,N/A,N/A
N/A,3977.8,1444.5,N/A,N/A
N/A,2439.4,1451.2,N/A,N/A
N/A,5020.6,1462.7,N/A,N/A
N/A,3511.3,1465.9,N/A,N/A
N/A,4292.4,1485.8,N/A,N/A
N/A,2857.7,1488.1,N/A,N/A
N/A,1815.2,1488.5,N/A,N/A
N/A,2202.1,1489.0,N/A,N/A
N/A,4669.3,1494.1,N/A,N/A
N/A,2406.0,1496.5,N/A,N/A
N/A,2805.2,1496.4,N/A,N/A
N/A,4229.3,1496.3,N/A,N/A
N/A,4588.4,1496.6,N/A,N/A
N/A,1171.6,1508.2,N/A,N/A
N/A,1257.7,1508.8,N/A,N/A
N/A,3127.5,1513.5,N/A,N/A
N/A,3503.0,1515.5,N/A,N/A
N/A,2255.8,1521.5,N/A,N/A
N/A,4191.7,1534.0,N/A,N/A
N/A,3352.8,1536.3,N/A,N/A
N/A,166.94,1538.3,N/A,N/A
N/A,1415.1,1541.2,N/A,N/A
N/A,4344.2,1547.4,N/A,N/A
N/A,3612.6,1556.0,N/A,N/A
N/A,3483.8,1559.3,N/A,N/A
N/A,4384.1,1563.4,N/A,N/A
N/A,728.31,1575.6,N/A,N/A
N/A,383.02,1583.6,N/A,N/A
N/A,1189.2,1583.5,N/A,N/A
N/A,4425.2,1589.1,N/A,N/A
N/A,1203.7,1587.5,N/A,N/A
N/A,396.24,1594.3,N/A,N/A
N/A,2948.7,1602.0,N/A,N/A
N/A,2087.6,1603.9,N/A,N/A
N/A,3987.5,1609.8,N/A,N/A
N/A,666.48,1613.3,N/A,N/A
N/A,586.43,1615.5,N/A,N/A
N/A,4141.3,1618.8,N/A,N/A
N/A,3310.2,1639.1,N/A,N/A
N/A,3286.3,1643.6,N/A,N/A
N/A,87.226,1650.9,N/A,N/A
N/A,2789.1,1659.7,N/A,N/A
N/A,96.782,1666.1,N/A,N/A
N/A,1671.0,1663.1,N/A,N/A
N/A,1118.8,1685.0,N/A,N/A
N/A,345.39,1690.3,N/A,N/A
N/A,3903.8,1700.1,N/A,N/A
N/A,2760.4,1702.1,N/A,N/A
N/A,2050.8,1702.5,N/A,N/A
N/A,74.377,1726.6,N/A,N/A
N/A,3279.6,1732.4,N/A,N/A
N/A,725.57,1735.4,N/A,N/A
N/A,4261.5,1734.8,N/A,N/A
N/A,3630.2,1746.3,N/A,N/A
N/A,2798.9,1756.1,N/A,N/A
N/A,445.38,1757.8,N/A,N/A
N/A,4814.0,1763.3,N/A,N/A
N/A,4800.0,1770.0,N/A,N/A
N/A,2193.3,1778.3,N/A,N/A
N/A,2370.1,1777.5,N/A,N/A
N/A,4513.6,1779.7,N/A,N/A
N/A,1776.7,1802.0,N/A,N/A
N/A,751.28,1805.5,N/A,N/A
N/A,1767.0,1833.7,N/A,N/A
N/A,1706.4,1842.4,N/A,N/A
N/A,4658.7,1844.3,N/A,N/A
N/A,4365.7,1844.7,N/A,N/A
N/A,4144.4,1865.7,N/A,N/A
N/A,4854.5,1865.1,N/A,N/A
N/A,1466.5,1867.4,N/A,N/A
N/A,2593.6,1875.8,N/A,N/A
N/A,980.36,1877.9,N/A,N/A
N/A,4653.2,1879.1,N/A,N/A
