x_p,y_p,x_c,y_c,dx_pixel,dy_pixel,sigma_x2,sigma_y2
6.1710691989575785,12.153544956326142,9.964177805802573,8.664905723753353,-3.793108606844994,3.4886392325727886,18.65167722751268,21.110807806933416
8.79044026782759,10.530472376499258,11.180706411975805,5.1203385647237125,-2.3902661441482156,5.4101338117755455,19.267488491963775,15.953674940606595
11.18073745357259,5.120332741346347,8.790438546644717,10.53045374377194,2.390298906927873,-5.410121002425592,19.26747418129705,15.95378429607364
8.79043958897119,10.530434424516324,11.180766315890926,5.120316319586131,-2.390326726919737,5.410118104930193,19.26747211888375,15.953883322919543
8.790439957255922,10.530418650586327,11.180790385323261,5.120304643306128,-2.3903504280673395,5.410114007280199,19.267468049593916,15.953966278310546
8.790438615399934,10.530460130966992,11.180727433723447,5.120336656176006,-2.390288818323514,5.410123474790986,19.267476773386914,15.953749502525115
11.180716065675464,5.120349208565772,8.79043673020246,10.530468794754485,2.3902793354730036,-5.4101195861887135,19.26747095325244,15.953711875908326
11.180735955293878,5.1203486145807835,8.790434946459504,10.530457505712947,2.390301008834374,-5.410108891132164,19.267458757096257,15.953782694274064
11.18077443126077,5.1203115003234245,8.790439928187697,10.530428956423158,2.390334503073074,-5.410117456099734,19.267471755824282,15.953911119840802
7.412757937611753,7.8718291352613505,7.430922708923126,7.8840099626861315,-0.018164771311373507,-0.012180827424780993,22.831725151716046,23.048447520118415
8.790445464434672,10.530459908609837,11.180720446601784,5.12031179357221,-2.390274982167112,5.410148115037627,19.267507839307036,15.953718367465072
11.180714470962243,5.1203470218458715,8.790437423859528,10.530469317926078,2.3902770471027157,-5.410122296080207,19.267474349181335,15.953705690724426
