x_p,y_p,x_c,y_c,dx_pixel,dy_pixel,sigma_x2,sigma_y2
9.22123535530383,11.049534836687156,11.474612423604421,5.761087774657885,-2.2533770683005905,5.288447062029271,19.056316390380488,15.59484373448968
9.22123535135557,11.049537999743094,11.474607829140975,5.761089745183913,-2.2533724777854047,5.2884482545591815,19.056317527112927,15.594827280655867
11.474564989522122,5.761110016831557,9.221234863928608,11.049567825682283,2.2533301255935143,-5.288457808850726,19.05632629148909,15.594674754488052
6.8625519789301554,12.1901553559306,10.545180897412154,9.064550509728942,-3.6826289184819982,3.1256048462016572,17.723297626272778,20.5732686805966
9.22123502361454,11.049571120693122,11.47456001505291,5.7611114745389544,-2.2533249914383706,5.288459646154167,19.056328290317612,15.594656865686991
9.221235394709847,11.049524037722717,11.474628072580304,5.761080942295515,-2.2533926778704565,5.288443095427202,19.05631250580947,15.594899583467214
11.474622658618872,5.761071228179244,9.221238287490161,11.049525530950197,2.2533843711287105,-5.288454302770953,19.056326424466445,15.594876786319563
11.474603251168745,5.761093358774691,9.221234952287247,11.049541450856612,2.2533682988814974,-5.2884480920819215,19.056316927430274,15.59481140323861
11.474567588460818,5.761108731917146,9.221234907028201,11.049566006036896,2.2533326814326173,-5.28845727411975,19.056325839791285,15.594684026821492
7.972848125368803,8.353230767455518,7.98604049893813,8.362906833424441,-0.013192373569326676,-0.009676065968923453,21.93185074894231,22.57551006784423
9.22123518278181,11.049560125141252,11.47457583694371,5.761104072291784,-2.253340654161901,5.288456052849468,19.056324956210076,15.59471317404712
11.474582473300746,5.761107073581704,9.221233781414346,11.049556636319743,2.2533486918863996,-5.288449562738038,19.05631709073054,15.594738501456188
